domain,sentence,feature,sentiment,strength,clean_sentence,clean_feature,aspect,pos_tags,noun_phrases
Canon G3,"what the photoshop plug-in gives you is reality , and then if you want fantasy , you can use photoshop to create it .",camera,positive,3,photoshop plugin gives reality want fantasy use photoshop create,camera,camera,photoshop_PROPN plugin_NOUN gives_VERB reality_NOUN want_VERB fantasy_NOUN use_NOUN photoshop_PROPN create_VERB,"['photoshop plugin', 'reality', 'fantasy use photoshop']"
Canon G3,my girlfriend loved using this camera so much as a point and shoot that i had to pry it out of her hands most of the time .,battery life,positive,1,girlfriend loved using camera much point shoot pry hands time,battery life,battery,girlfriend_NOUN loved_VERB using_VERB camera_NOUN much_ADJ point_NOUN shoot_VERB pry_PROPN hands_NOUN time_NOUN,"['girlfriend', 'camera much point', 'pry hands']"
Canon G3,whoa .,manual function,positive,2,whoa,manual function,manual function,whoa_NOUN,['whoa']
Canon G3,whoa .,picture quality,positive,3,whoa,picture quality,picture quality,whoa_NOUN,['whoa']
Canon G3,"i did a good month 's worth of research before buying this over other similar priced digital cameras , and this is the best buy for the buck .",viewfinder,negative,1,good month worth research buying similar priced digital cameras best buy buck,viewfinder,viewfinder,good_ADJ month_NOUN worth_ADJ research_NOUN buying_NOUN similar_ADJ priced_VERB digital_ADJ cameras_NOUN best_ADJ buy_VERB buck_NOUN,"['good month worth research', 'similar priced digital cameras', 'buck']"
Canon G3,"i did a good month 's worth of research before buying this over other similar priced digital cameras , and this is the best buy for the buck .",lcd,positive,2,good month worth research buying similar priced digital cameras best buy buck,lcd,screen,good_ADJ month_NOUN worth_ADJ research_NOUN buying_NOUN similar_ADJ priced_VERB digital_ADJ cameras_NOUN best_ADJ buy_VERB buck_NOUN,"['good month worth research', 'similar priced digital cameras', 'buck']"
Canon G3,"i did a good month 's worth of research before buying this over other similar priced digital cameras , and this is the best buy for the buck .",camera,positive,3,good month worth research buying similar priced digital cameras best buy buck,camera,camera,good_ADJ month_NOUN worth_ADJ research_NOUN buying_NOUN similar_ADJ priced_VERB digital_ADJ cameras_NOUN best_ADJ buy_VERB buck_NOUN,"['good month worth research', 'similar priced digital cameras', 'buck']"
Canon G3,i 'm very glad i did .,service,positive,3,glad,service,service,glad_ADJ,[]
Canon G3,the camera arrived on time and in perfect condition .,photo,positive,3,camera arrived time perfect condition,photo,camera,camera_NOUN arrived_VERB time_NOUN perfect_ADJ condition_NOUN,['camera']
Canon G3,-- an event that involves dogs running and jumping hurdles .,photo,positive,3,event involves dogs running jumping hurdles,photo,camera,event_NOUN involves_VERB dogs_NOUN running_VERB jumping_NOUN hurdles_NOUN,"['event', 'dogs', 'jumping hurdles']"
Canon G3,-- an event that involves dogs running and jumping hurdles .,automode,positive,2,event involves dogs running jumping hurdles,automode,automode,event_NOUN involves_VERB dogs_NOUN running_VERB jumping_NOUN hurdles_NOUN,"['event', 'dogs', 'jumping hurdles']"
Canon G3,-- an event that involves dogs running and jumping hurdles .,manual mode,positive,2,event involves dogs running jumping hurdles,manual mode,manual mode,event_NOUN involves_VERB dogs_NOUN running_VERB jumping_NOUN hurdles_NOUN,"['event', 'dogs', 'jumping hurdles']"
Canon G3,in the coastal redwood forests i was able to use these additional features along with the macro-focussing option to shoot wonderful close-up photos of the trilliums and other flowers in bloom .,viewfinder,negative,2,coastal redwood forests able use additional features along macrofocussing option shoot wonderful closeup photos trilliums flowers bloom,viewfinder,viewfinder,coastal_ADJ redwood_NOUN forests_NOUN able_ADJ use_VERB additional_ADJ features_NOUN along_ADP macrofocussing_NOUN option_NOUN shoot_NOUN wonderful_ADJ closeup_ADJ photos_NOUN trilliums_VERB flowers_NOUN bloom_VERB,"['coastal redwood forests', 'additional features', 'macrofocussing option', 'wonderful closeup photos', 'flowers']"
Canon G3,i always shoot using the lcd panel .,camera,positive,3,always shoot using lcd panel,camera,camera,always_ADV shoot_VERB using_VERB lcd_NOUN panel_NOUN,['lcd panel']
Canon G3,"being a great fan of the g2 i set out with g3 with a somewhat negative expectation , difficult as it is to improve drastically on something already as ' perfect ' as the powershot g2 .",canon,positive,3,great fan g2 set g3 somewhat negative expectation difficult improve drastically something already perfect powershot g2,canon,canon,great_PROPN fan_PROPN g2_PROPN set_VERB g3_PROPN somewhat_ADV negative_ADJ expectation_NOUN difficult_ADJ improve_VERB drastically_ADV something_PRON already_ADV perfect_ADJ powershot_PROPN g2_PROPN,"['great fan g2', 'g3 somewhat negative expectation', 'something']"
Canon G3,some of the great gains over g2 --,raw format,positive,2,great gains g2,raw format,raw format,great_ADJ gains_NOUN g2_PROPN,['great gains g2']
Canon G3,some of the great gains over g2 --,battery life,positive,1,great gains g2,battery life,battery,great_ADJ gains_NOUN g2_PROPN,['great gains g2']
Canon G3,some of the great gains over g2 --,software,positive,2,great gains g2,software,software,great_ADJ gains_NOUN g2_PROPN,['great gains g2']
Canon G3,"looks sort of like picasa software ( google it if you dont know ) in the interface and is as easy to install and operate as g2 's , but more intuitive .",shape,positive,1,looks sort like picasa software google dont know interface easy install operate g2 intuitive,shape,shape,looks_VERB sort_ADV like_SCONJ picasa_PROPN software_PROPN google_PROPN do_AUX nt_PART know_VERB interface_NOUN easy_ADJ install_NOUN operate_PROPN g2_PROPN intuitive_ADJ,"['picasa software google', 'interface easy install', 'operate g2']"
Canon G3,"5 . the 1/200 sec , f5.6 + nd filter for highly exposed ( or very brightly lit ) environments .",light auto correction,positive,2,5 1200 sec f56 nd filter highly exposed brightly lit environments,light auto correction,light auto correction,5_NUM 1200_NUM sec_PROPN f56_PROPN nd_NOUN filter_NOUN highly_ADV exposed_VERB brightly_ADV lit_VERB environments_NOUN,"['5 1200 sec f56 nd filter', 'highly exposed brightly lit environments']"
Canon G3,"5 . the 1/200 sec , f5.6 + nd filter for highly exposed ( or very brightly lit ) environments .",picture,positive,2,5 1200 sec f56 nd filter highly exposed brightly lit environments,picture,picture,5_NUM 1200_NUM sec_PROPN f56_PROPN nd_NOUN filter_NOUN highly_ADV exposed_VERB brightly_ADV lit_VERB environments_NOUN,"['5 1200 sec f56 nd filter', 'highly exposed brightly lit environments']"
Canon G3,"( looks quite neat too suggesting that canon may have , er , canonized it a bit ).",white offset,positive,2,looks quite neat suggesting canon may er canonized bit,white offset,white offset,looks_VERB quite_ADV neat_ADJ suggesting_VERB canon_NOUN may_AUX er_INTJ canonized_VERB bit_NOUN,"['quite neat suggesting canon', 'bit']"
Canon G3,personally i believe it even outperforms the g2 in terms of less haze and astonishingly real colors .,g3,positive,3,personally believe even outperforms g2 terms less haze astonishingly real colors,g3,g3,personally_ADV believe_VERB even_ADV outperforms_PROPN g2_PROPN terms_NOUN less_ADV haze_VERB astonishingly_ADV real_ADJ colors_NOUN,['g2 terms']
Canon G3,short of the eos range from canon or the d100s from nikon ( both slrs ) .,camera,positive,3,short eos range canon d100s nikon slrs,camera,camera,short_PROPN eos_PROPN range_PROPN canon_PROPN d100s_PROPN nikon_PROPN slrs_PROPN,['short eos range canon d100s nikon slrs']
Canon G3,big mistake .,low light focus,negative,2,big mistake,low light focus,low light focus,big_ADJ mistake_NOUN,['big mistake']
Canon G3,big mistake .,picture,negative,3,big mistake,picture,picture,big_ADJ mistake_NOUN,['big mistake']
Canon G3,the canon g3 .,photo,positive,3,canon g3,photo,camera,canon_NOUN g3_PROPN,['canon g3']
Canon G3,the canon g3 .,use,positive,3,canon g3,use,use,canon_NOUN g3_PROPN,['canon g3']
Canon G3,the canon g3 .,software,positive,2,canon g3,software,software,canon_NOUN g3_PROPN,['canon g3']
Canon G3,"always remember , cameras do n't take great pictures , people do !",camera,positive,2,always remember cameras nt take great pictures people,camera,camera,always_ADV remember_VERB cameras_NOUN nt_PART take_VERB great_ADJ pictures_NOUN people_NOUN,"['cameras', 'great pictures', 'people']"
Canon G3,why ?,photo,positive,3,,photo,camera,,[]
Canon G3,why ?,camera,positive,2,,camera,camera,,[]
Canon G3,why ?,feature,positive,1,,feature,feature,,[]
Canon G3,make sure you get a big compactflash card ( it comes with a 32mb ) -- the 512mb cards are pretty [ inexpensive ] here on amazon.com and can hold about 500 photos at a time !,unresponsiveness,negative,2,make sure get big compactflash card comes 32mb 512mb cards pretty inexpensive amazoncom hold 500 photos time,unresponsiveness,unresponsiveness,make_VERB sure_ADJ get_VERB big_ADJ compactflash_NOUN card_NOUN comes_VERB 32_NUM mb_NOUN 512_NUM mb_NOUN cards_NOUN pretty_ADV inexpensive_ADJ amazoncom_PROPN hold_VERB 500_NUM photos_NOUN time_NOUN,"['big compactflash card', '32mb 512mb cards', 'pretty inexpensive amazoncom', '500 photos']"
Canon G3,"but once in a while , i run up against it 's major flaw :",delay,negative,1,run major flaw,delay,delay,run_VERB major_ADJ flaw_NOUN,['major flaw']
Canon G3,"dim or bright , it would never take a picture after the birthday candles had blown out , after the tae kwon do kick broke the board .",delay,negative,2,dim bright would never take picture birthday candles blown tae kwon kick broke board,delay,delay,dim_ADJ bright_ADJ would_AUX never_ADV take_VERB picture_NOUN birthday_NOUN candles_NOUN blown_VERB tae_PROPN kwon_PROPN kick_NOUN broke_VERB board_NOUN,"['picture birthday candles', 'tae kwon kick', 'board']"
Canon G3,"dim or bright , it would never take a picture after the birthday candles had blown out , after the tae kwon do kick broke the board .",focus,negative,2,dim bright would never take picture birthday candles blown tae kwon kick broke board,focus,focus,dim_ADJ bright_ADJ would_AUX never_ADV take_VERB picture_NOUN birthday_NOUN candles_NOUN blown_VERB tae_PROPN kwon_PROPN kick_NOUN broke_VERB board_NOUN,"['picture birthday candles', 'tae kwon kick', 'board']"
Canon G3,"dim or bright , it would never take a picture after the birthday candles had blown out , after the tae kwon do kick broke the board .",shoot,negative,2,dim bright would never take picture birthday candles blown tae kwon kick broke board,shoot,shoot,dim_ADJ bright_ADJ would_AUX never_ADV take_VERB picture_NOUN birthday_NOUN candles_NOUN blown_VERB tae_PROPN kwon_PROPN kick_NOUN broke_VERB board_NOUN,"['picture birthday candles', 'tae kwon kick', 'board']"
Canon G3,"from a dime store disposable to a top of the line eos , all film cameras share this ability to capture the moment you tell them to .",g3,negative,2,dime store disposable top line eos film cameras share ability capture moment tell,g3,g3,dime_PROPN store_NOUN disposable_ADJ top_ADJ line_NOUN eos_PROPN film_NOUN cameras_NOUN share_NOUN ability_NOUN capture_NOUN moment_NOUN tell_VERB,[]
Canon G3,"from a dime store disposable to a top of the line eos , all film cameras share this ability to capture the moment you tell them to .",camera,positive,3,dime store disposable top line eos film cameras share ability capture moment tell,camera,camera,dime_PROPN store_NOUN disposable_ADJ top_ADJ line_NOUN eos_PROPN film_NOUN cameras_NOUN share_NOUN ability_NOUN capture_NOUN moment_NOUN tell_VERB,[]
Canon G3,i have but plan on selling my rebel ti and all of the equipment with it .,picture quality,positive,2,plan selling rebel ti equipment,picture quality,picture quality,plan_NOUN selling_VERB rebel_NOUN ti_NOUN equipment_NOUN,"['plan', 'rebel ti equipment']"
Canon G3,i have but plan on selling my rebel ti and all of the equipment with it .,picture quality,positive,2,plan selling rebel ti equipment,picture quality,picture quality,plan_NOUN selling_VERB rebel_NOUN ti_NOUN equipment_NOUN,"['plan', 'rebel ti equipment']"
